,Code,Direction,Price,Volume,VolumeMatched,State,AvgMatchingPrice,OrderTime,OrderNum,Mkt,Account,Config
139,000001.SZSE,1,0,100,0,OrderCancel,0,2016-07-27 00:00:00,139,Mkt,<CounterMod.Account object at 0x0000000007075710>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
140,000001.SZSE,1,0,100,0,OrderCancel,0,2016-07-28 00:00:00,140,Mkt,<CounterMod.Account object at 0x0000000007075710>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
141,000001.SZSE,1,0,100,0,OrderCancel,0,2016-07-29 00:00:00,141,Mkt,<CounterMod.Account object at 0x0000000007075710>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
142,000001.SZSE,1,0,100,0,OrderCancel,0,2016-08-01 00:00:00,142,Mkt,<CounterMod.Account object at 0x0000000007075710>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
143,000001.SZSE,1,0,100,0,OrderCancel,0,2016-08-02 00:00:00,143,Mkt,<CounterMod.Account object at 0x0000000007075710>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
144,000001.SZSE,1,0,100,0,OrderCancel,0,2016-08-03 00:00:00,144,Mkt,<CounterMod.Account object at 0x0000000007075710>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
145,000001.SZSE,1,0,100,0,OrderCancel,0,2016-08-04 00:00:00,145,Mkt,<CounterMod.Account object at 0x0000000007075710>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
146,000001.SZSE,1,0,100,0,OrderCancel,0,2016-08-05 00:00:00,146,Mkt,<CounterMod.Account object at 0x0000000007075710>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
147,000001.SZSE,1,0,100,0,OrderCancel,0,2016-08-08 00:00:00,147,Mkt,<CounterMod.Account object at 0x0000000007075710>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
148,000001.SZSE,1,0,100,0,OrderCancel,0,2016-08-09 00:00:00,148,Mkt,<CounterMod.Account object at 0x0000000007075710>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
149,000001.SZSE,1,0,100,0,OrderCancel,0,2016-08-10 00:00:00,149,Mkt,<CounterMod.Account object at 0x0000000007075710>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
150,000001.SZSE,1,0,100,0,OrderCancel,0,2016-08-11 00:00:00,150,Mkt,<CounterMod.Account object at 0x0000000007075710>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
151,000001.SZSE,1,0,100,0,OrderCancel,0,2016-08-12 00:00:00,151,Mkt,<CounterMod.Account object at 0x0000000007075710>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
152,000001.SZSE,1,0,100,0,OrderCancel,0,2016-08-15 00:00:00,152,Mkt,<CounterMod.Account object at 0x0000000007075710>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
153,000001.SZSE,1,0,100,0,OrderCancel,0,2016-08-16 00:00:00,153,Mkt,<CounterMod.Account object at 0x0000000007075710>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
154,000001.SZSE,1,0,100,0,OrderCancel,0,2016-08-17 00:00:00,154,Mkt,<CounterMod.Account object at 0x0000000007075710>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
155,000001.SZSE,1,0,100,0,OrderCancel,0,2016-08-18 00:00:00,155,Mkt,<CounterMod.Account object at 0x0000000007075710>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
156,000001.SZSE,1,0,100,0,OrderCancel,0,2016-08-19 00:00:00,156,Mkt,<CounterMod.Account object at 0x0000000007075710>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
157,000001.SZSE,1,0,100,0,OrderCancel,0,2016-08-22 00:00:00,157,Mkt,<CounterMod.Account object at 0x0000000007075710>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
158,000001.SZSE,1,0,100,0,OrderCancel,0,2016-08-23 00:00:00,158,Mkt,<CounterMod.Account object at 0x0000000007075710>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
159,000001.SZSE,1,0,100,0,OrderCancel,0,2016-08-24 00:00:00,159,Mkt,<CounterMod.Account object at 0x0000000007075710>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
160,000001.SZSE,1,0,100,0,OrderCancel,0,2016-08-25 00:00:00,160,Mkt,<CounterMod.Account object at 0x0000000007075710>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
161,000001.SZSE,1,0,100,0,OrderCancel,0,2016-08-26 00:00:00,161,Mkt,<CounterMod.Account object at 0x0000000007075710>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
162,000001.SZSE,1,0,100,0,OrderCancel,0,2016-08-29 00:00:00,162,Mkt,<CounterMod.Account object at 0x0000000007075710>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
163,000001.SZSE,1,0,100,0,OrderCancel,0,2016-08-30 00:00:00,163,Mkt,<CounterMod.Account object at 0x0000000007075710>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
164,000001.SZSE,1,0,100,0,OrderCancel,0,2016-08-31 00:00:00,164,Mkt,<CounterMod.Account object at 0x0000000007075710>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
165,000001.SZSE,1,0,100,0,OrderCancel,0,2016-09-01 00:00:00,165,Mkt,<CounterMod.Account object at 0x0000000007075710>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
