,MatchingTime,Code,Direction,Price,Volume,VolumeMatched,State,AvgMatchingPrice,MatchingVol,OrderTime,OrderNum,CloseProfit,Mkt,Account,Config
101,2016-03-01 00:00:00,000001.SZSE,0,0,100,100,AllMatched,9.6941505,100,2016-03-01 00:00:00,290,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
102,2016-03-01 00:00:00,000001.SZSE,1,0,100,100,AllMatched,9.7058505,100,2016-03-01 00:00:00,293,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
103,2016-03-02 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.0939505,100,2016-03-02 00:00:00,298,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
104,2016-03-02 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.1060505,100,2016-03-02 00:00:00,301,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
105,2016-03-03 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.1039455,100,2016-03-03 00:00:00,306,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
106,2016-03-03 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.1160555,100,2016-03-03 00:00:00,309,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
107,2016-03-04 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.3938005,100,2016-03-04 00:00:00,314,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
108,2016-03-04 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.4062005,100,2016-03-04 00:00:00,317,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
109,2016-03-07 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.3338305,100,2016-03-07 00:00:00,322,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
110,2016-03-07 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.3461705,100,2016-03-07 00:00:00,325,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
111,2016-03-08 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.2738605,100,2016-03-08 00:00:00,330,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
112,2016-03-08 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.2861405,100,2016-03-08 00:00:00,333,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
113,2016-03-09 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.1639155,100,2016-03-09 00:00:00,338,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
114,2016-03-09 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.1760855,100,2016-03-09 00:00:00,341,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
115,2016-03-10 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.1439255,100,2016-03-10 00:00:00,346,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
116,2016-03-10 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.1560755,100,2016-03-10 00:00:00,349,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
117,2016-03-11 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.1539205,100,2016-03-11 00:00:00,354,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
118,2016-03-11 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.1660805,100,2016-03-11 00:00:00,357,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
119,2016-03-14 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.2538705,100,2016-03-14 00:00:00,362,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
120,2016-03-14 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.2661305,100,2016-03-14 00:00:00,365,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
121,2016-03-15 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.3138405,100,2016-03-15 00:00:00,370,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
122,2016-03-15 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.3261605,100,2016-03-15 00:00:00,373,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
123,2016-03-16 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.3438255,100,2016-03-16 00:00:00,378,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
124,2016-03-16 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.3561755,100,2016-03-16 00:00:00,381,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
125,2016-03-17 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.4137905,100,2016-03-17 00:00:00,386,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
126,2016-03-17 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.4262105,100,2016-03-17 00:00:00,389,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
127,2016-03-18 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.5337305,100,2016-03-18 00:00:00,394,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
128,2016-03-18 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.5462705,100,2016-03-18 00:00:00,397,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
129,2016-03-21 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.7936005,100,2016-03-21 00:00:00,402,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
130,2016-03-21 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.8064005,100,2016-03-21 00:00:00,405,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
131,2016-03-22 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.7136405,100,2016-03-22 00:00:00,410,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
132,2016-03-22 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.7263605,100,2016-03-22 00:00:00,413,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
133,2016-03-23 00:00:00,000001.SZSE,0,0,100,100,AllMatched,10.6936505,100,2016-03-23 00:00:00,418,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
134,2016-03-23 00:00:00,000001.SZSE,1,0,100,100,AllMatched,10.7063505,100,2016-03-23 00:00:00,421,0,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
