,Code,Direction,Price,Volume,VolumeMatched,State,AvgMatchingPrice,OrderTime,OrderNum,Mkt,Account,Config
126,000001.SZSE,1,0,6000,0,OrderCancel,0,2016-01-25 00:00:00,126,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
127,000001.SZSE,1,0,100,0,OrderCancel,0,2016-01-25 00:00:00,127,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
128,000001.SZSE,1,0,100,0,OrderCancel,0,2016-01-25 00:00:00,128,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
129,000001.SZSE,1,0,10000000000,0,OrderCancel,0,2016-01-26 00:00:00,129,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
130,000001.SZSE,0,0,100,100,AllMatched,9.8640655,2016-01-26 00:00:00,130,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
131,000001.SZSE,1,100,100,0,OrderCancel,0,2016-01-26 00:00:00,131,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'Wrong order price!'}"
132,000001.SZSE,1,0.01,100,0,OrderCancel,0,2016-01-26 00:00:00,132,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'Wrong order price!'}"
133,000001.SZSE,1,0,100,100,AllMatched,9.8759355,2016-01-26 00:00:00,133,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
134,000001.SZSE,1,0,6000,0,OrderCancel,0,2016-01-26 00:00:00,134,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
135,000001.SZSE,1,0,100,0,OrderCancel,0,2016-01-26 00:00:00,135,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
136,000001.SZSE,1,0,100,0,OrderCancel,0,2016-01-26 00:00:00,136,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
137,000001.SZSE,1,0,10000000000,0,OrderCancel,0,2016-01-27 00:00:00,137,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'CashAvailable not enough!'}"
138,000001.SZSE,0,0,100,100,AllMatched,9.8740605,2016-01-27 00:00:00,138,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
139,000001.SZSE,1,100,100,0,OrderCancel,0,2016-01-27 00:00:00,139,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'Wrong order price!'}"
140,000001.SZSE,1,0.01,100,0,OrderCancel,0,2016-01-27 00:00:00,140,Mkt,<CounterMod.Account object at 0x0000000008346198>,"{'CashFrozen': 0, 'OrderCancelReson': 'Wrong order price!'}"
141,000001.SZSE,1,0,100,100,AllMatched,9.8859405,2016-01-27 00:00:00,141,Mkt,<CounterMod.Account object at 0x0000000008346198>,{'CashFrozen': 0}
